publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	own_anchor	package:collection	all_issns	zdb_id
Proceedings of the Steklov Institute of Mathematics	0081-5438	1531-8605	2006	252	1				https://link.springer.com/journal/volumesAndIssues/11501		64375		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer	0081-5438;1531-8605	2244577-8
Proceedings of the Steklov Institute of Mathematics	0081-5438	1531-8605	2006	252	1				https://link.springer.com/journal/volumesAndIssues/11501		64375		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer	0081-5438;1531-8605	2244577-8
Proceedings of the Steklov Institute of Mathematics	0081-5438	1531-8605	2020	307	1				https://link.springer.com/journal/volumesAndIssues/11501		64375		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer_current	0081-5438;1531-8605	2244577-8
Proceedings of the Steklov Institute of Mathematics	0081-5438	1531-8605	2020	307	1				https://link.springer.com/journal/volumesAndIssues/11501		64375		fulltext		MAIK Nauka/Interperiodica ; Springer Science+Business Media	Serial		DESPR:deal_springer_current	0081-5438;1531-8605	2244577-8
Proceedings of the Symposium on Combustion	1062-2888		1948	1		1948	2		https://www.sciencedirect.com/science/journal/10622888		99812		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1062-2888	3188221-3
Proceedings of the Zoological Society	0373-5893	0974-6919	2009	62	1				https://link.springer.com/journal/volumesAndIssues/12595		129267		fulltext		Springer India	Serial		DESPR:deal_springer	0373-5893;0974-6919	2533406-2
Proceedings of the Zoological Society	0373-5893	0974-6919	2009	62	1				https://link.springer.com/journal/volumesAndIssues/12595		129267		fulltext		Springer India	Serial		DESPR:deal_springer	0373-5893;0974-6919	2533406-2
Proceedings of the Zoological Society	0373-5893	0974-6919	2020	73	1				https://link.springer.com/journal/volumesAndIssues/12595		129267		fulltext		Springer India	Serial		DESPR:deal_springer_current	0373-5893;0974-6919	2533406-2
Proceedings of the Zoological Society	0373-5893	0974-6919	2020	73	1				https://link.springer.com/journal/volumesAndIssues/12595		129267		fulltext		Springer India	Serial		DESPR:deal_springer_current	0373-5893;0974-6919	2533406-2
Proceedings. Plant Sciences / Indian Academy of Sciences	0370-0097		1934	1		1990	100		https://link.springer.com/journal/12388/volumes-and-issues		184976		fulltext		Indian Academy of Sciences ; Springer	Serial		DESPR:deal_springer	0370-0097	2669518-2
Proceedings. Plant Sciences / Indian Academy of Sciences	0370-0097		1934	1		1990	100		https://link.springer.com/journal/12388/volumes-and-issues		184976		fulltext		Indian Academy of Sciences ; Springer	Serial		DESPR:deal_springer	0370-0097	2669518-2
Process Biochemistry	1359-5113	1873-3298	2003	38	6	2022	123		https://www.sciencedirect.com/science/journal/13595113		2699		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1359-5113;1873-3298	2016483-X
Process Biochemistry	1359-5113	1873-3298	1995	30		2022	123		https://www.sciencedirect.com/science/journal/13595113		2699		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1359-5113;1873-3298	2016483-X
Process Biochemistry	1359-5113	1873-3298	2023	124					https://www.sciencedirect.com/science/journal/13595113		2699		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	1359-5113;1873-3298	2016483-X
Process Integration and Optimization for Sustainability	2509-4238	2509-4246	2017	1	1				https://link.springer.com/journal/volumesAndIssues/41660		255103		fulltext		Springer	Serial		DESPR:deal_springer	2509-4238;2509-4246	2879697-4
Process Integration and Optimization for Sustainability	2509-4238	2509-4246	2017	1	1				https://link.springer.com/journal/volumesAndIssues/41660		255103		fulltext		Springer	Serial		DESPR:deal_springer	2509-4238;2509-4246	2879697-4
Process Integration and Optimization for Sustainability	2509-4238	2509-4246	2020	4	1				https://link.springer.com/journal/volumesAndIssues/41660		255103		fulltext		Springer	Serial		DESPR:deal_springer_current	2509-4238;2509-4246	2879697-4
Process Integration and Optimization for Sustainability	2509-4238	2509-4246	2020	4	1				https://link.springer.com/journal/volumesAndIssues/41660		255103		fulltext		Springer	Serial		DESPR:deal_springer_current	2509-4238;2509-4246	2879697-4
Process Safety and Environmental Protection : Transactions of the Institution of Chemical Engineers: Part B (1996-)	0957-5820	1744-3598	1996	74	4	2022	168		https://www.sciencedirect.com/science/journal/09575820		1081		fulltext		Institution of Chemical Engineers (IChemE) ; Elsevier	Serial		ELDEA:deal_elsevier_frc	0957-5820;1744-3598	2008004-9
Process Safety and Environmental Protection : Transactions of the Institution of Chemical Engineers: Part B (1996-)	0957-5820	1744-3598	1996	74	4	2022	168		https://www.sciencedirect.com/science/journal/09575820		1081		fulltext		Institution of Chemical Engineers (IChemE) ; Elsevier	Serial		ELDEA:deal_elsevier_arch	0957-5820;1744-3598	2008004-9
Process Safety and Environmental Protection : Transactions of the Institution of Chemical Engineers: Part B (1996-)	0957-5820	1744-3598	2023	169					https://www.sciencedirect.com/science/journal/09575820		1081		fulltext		Institution of Chemical Engineers (IChemE) ; Elsevier	Serial		ELDEA:deal_elsevier_core	0957-5820;1744-3598	2008004-9
Process Safety Progress (Formerly: Plant/Operations Progress)	0278-4513	1547-5913	1999	18					https://onlinelibrary.wiley.com/journal/15475913		9303		fulltext		American Institute of Chemical Engineers (AIChE) ; Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	0278-4513;1066-8527;1547-5913	2054500-9
Production and Operations Management	1059-1478	1937-5956	1997	6		2023	32		https://onlinelibrary.wiley.com/journal/19375956		65183		fulltext		Sage; (frher: Wiley-Blackwell - SSH)	Serial		WIDEA:deal_wiley	1059-1478;1937-5956	2151364-8
Production Engineering	0944-6524	1863-7353	2007	1	1				https://link.springer.com/journal/volumesAndIssues/11740		92383		fulltext		Springer	Serial		DESPR:deal_springer	0944-6524;1863-7353	2376946-4
Production Engineering	0944-6524	1863-7353	2007	1	1				https://link.springer.com/journal/volumesAndIssues/11740		92383		fulltext		Springer	Serial		DESPR:deal_springer	0944-6524;1863-7353	2376946-4
Production Engineering	0944-6524	1863-7353	2020	14	1				https://link.springer.com/journal/volumesAndIssues/11740		92383		fulltext		Springer	Serial		DESPR:deal_springer_current	0944-6524;1863-7353	2376946-4
Production Engineering	0944-6524	1863-7353	2020	14	1				https://link.springer.com/journal/volumesAndIssues/11740		92383		fulltext		Springer	Serial		DESPR:deal_springer_current	0944-6524;1863-7353	2376946-4
Programming and Computer Software	0361-7688	1608-3261	2000	26	1				https://link.springer.com/journal/volumesAndIssues/11086		15241		fulltext		Springer (formerly: Kluwer)	Serial		DESPR:deal_springer	0361-7688;1608-3261	2054216-1
Programming and Computer Software	0361-7688	1608-3261	2000	26	1				https://link.springer.com/journal/volumesAndIssues/11086		15241		fulltext		Springer (formerly: Kluwer)	Serial		DESPR:deal_springer	0361-7688;1608-3261	2054216-1
Programming and Computer Software	0361-7688	1608-3261	2020	46	1				https://link.springer.com/journal/volumesAndIssues/11086		15241		fulltext		Springer (formerly: Kluwer)	Serial		DESPR:deal_springer_current	0361-7688;1608-3261	2054216-1
Programming and Computer Software	0361-7688	1608-3261	2020	46	1				https://link.springer.com/journal/volumesAndIssues/11086		15241		fulltext		Springer (formerly: Kluwer)	Serial		DESPR:deal_springer_current	0361-7688;1608-3261	2054216-1
Progress in Additive Manufacturing	2363-9512	2363-9520	2015	1	1				https://link.springer.com/journal/volumesAndIssues/40964		239873		fulltext		Springer	Serial		DESPR:deal_springer	2363-9512;2363-9520	2842521-2
Progress in Additive Manufacturing	2363-9512	2363-9520	2015	1	1				https://link.springer.com/journal/volumesAndIssues/40964		239873		fulltext		Springer	Serial		DESPR:deal_springer	2363-9512;2363-9520	2842521-2
Progress in Additive Manufacturing	2363-9512	2363-9520	2020	5	1				https://link.springer.com/journal/volumesAndIssues/40964		239873		fulltext		Springer	Serial		DESPR:deal_springer_current	2363-9512;2363-9520	2842521-2
Progress in Additive Manufacturing	2363-9512	2363-9520	2020	5	1				https://link.springer.com/journal/volumesAndIssues/40964		239873		fulltext		Springer	Serial		DESPR:deal_springer_current	2363-9512;2363-9520	2842521-2
Progress in Aerospace Sciences	0376-0421	1873-1724	1961	1		2022	135		https://www.sciencedirect.com/science/journal/03760421		3379		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0376-0421;1873-1724	2000755-3
Progress in Aerospace Sciences	0376-0421	1873-1724	1995	31		2022	135		https://www.sciencedirect.com/science/journal/03760421		3379		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0376-0421;1873-1724	2000755-3
Progress in Aerospace Sciences	0376-0421	1873-1724	2023	136					https://www.sciencedirect.com/science/journal/03760421		3379		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0376-0421;1873-1724	2000755-3
Progress in Artificial Intelligence	2192-6352	2192-6360	2012	1	1				https://link.springer.com/journal/volumesAndIssues/13748		185109		fulltext		Springer	Serial		DESPR:deal_springer	2192-6352;2192-6360	2668413-5
Progress in Artificial Intelligence	2192-6352	2192-6360	2012	1	1				https://link.springer.com/journal/volumesAndIssues/13748		185109		fulltext		Springer	Serial		DESPR:deal_springer	2192-6352;2192-6360	2668413-5
Progress in Artificial Intelligence	2192-6352	2192-6360	2020	9	1				https://link.springer.com/journal/volumesAndIssues/13748		185109		fulltext		Springer	Serial		DESPR:deal_springer_current	2192-6352;2192-6360	2668413-5
Progress in Artificial Intelligence	2192-6352	2192-6360	2020	9	1				https://link.springer.com/journal/volumesAndIssues/13748		185109		fulltext		Springer	Serial		DESPR:deal_springer_current	2192-6352;2192-6360	2668413-5
Progress in Biomaterials (2020-)	2194-0509	2194-0517	2020	9					https://link.springer.com/journal/40204/volumes-and-issues		467749		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	2194-0509;2194-0517	2684322-5
Progress in Biomaterials (2020-)	2194-0509	2194-0517	2020	9					https://link.springer.com/journal/40204/volumes-and-issues		467749		fulltext		Springer Nature	Serial		DESPR:deal_springer_current	2194-0509;2194-0517	2684322-5
Progress in Biophysics and Biophysical Chemistry	0096-4174		1950	1		1962	12		https://www.sciencedirect.com/science/journal/00964174		453918		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0096-4174	3139253-2
Progress in Biophysics and Molecular Biology	0079-6107	1873-1732	2003	81		2022	176		https://www.sciencedirect.com/science/journal/00796107		3774		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0079-6107;1873-1732	1498578-0
Progress in Biophysics and Molecular Biology	0079-6107	1873-1732	1995	63		2022	176		https://www.sciencedirect.com/science/journal/00796107		3774		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0079-6107;1873-1732	1498578-0
Progress in Biophysics and Molecular Biology	0079-6107	1873-1732	2023	177					https://www.sciencedirect.com/science/journal/00796107		3774		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0079-6107;1873-1732	1498578-0
Progress in Cardiovascular Diseases	0033-0620	1532-8643	2023	76					https://www.sciencedirect.com/science/journal/00330620		9894		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0033-0620;1532-8643	2041627-1
Progress in Cardiovascular Diseases	0033-0620	1532-8643	2003	45	4	2022	75		https://www.sciencedirect.com/science/journal/00330620		9894		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0033-0620;1532-8643	2041627-1
Progress in Cardiovascular Diseases	0033-0620	1532-8643	1995	37	4	2022	75		https://www.sciencedirect.com/science/journal/00330620		9894		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0033-0620;1532-8643	2041627-1
Progress in Cardiovascular Nursing	0889-7204	1751-7117	2000	15		2009	24		https://onlinelibrary.wiley.com/loi/17517117		88415		fulltext		Wiley	Serial		WIDEA:deal_wiley	0889-7204;1751-7117	2276569-4
Progress in Crystal Growth and Characterization	0146-3535	1878-1012	1977	1		1989	19	4	https://www.sciencedirect.com/science/journal/01463535		58970		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0146-3535;1878-1012	3188168-3
Progress in Crystal Growth and Characterization of Materials	0960-8974	1878-4208	2003	46		2022	68	4	https://www.sciencedirect.com/science/journal/09608974		2788		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0960-8974;1878-4208	1479022-1
Progress in Crystal Growth and Characterization of Materials	0960-8974	1878-4208	1995	30		2022	68	4	https://www.sciencedirect.com/science/journal/09608974		2788		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0960-8974;1878-4208	1479022-1
Progress in Disaster Science		2590-0617	2019	1					https://www.sciencedirect.com/science/journal/25900617		455156		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2590-0617	2973770-9
Progress in Economic Geography		2949-6942	2023	1					https://www.sciencedirect.com/science/journal/29496942		503321		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2949-6942	3173206-9
Progress in Energy and Combustion Science	0360-1285	1873-216X	1976	1		2022	93		https://www.sciencedirect.com/science/journal/03601285		2720		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0360-1285;1873-216X	2019939-9
Progress in Energy and Combustion Science	0360-1285	1873-216X	1996	21		2022	93		https://www.sciencedirect.com/science/journal/03601285		2720		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0360-1285;1873-216X	2019939-9
Progress in Energy and Combustion Science	0360-1285	1873-216X	2023	94					https://www.sciencedirect.com/science/journal/03601285		2720		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0360-1285;1873-216X	2019939-9
Progress in Engineering Science		2950-4252	2024	1					https://www.sciencedirect.com/journal/progress-in-engineering-science		514269		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2950-4252	3198478-2
Progress in Growth Factor Research	0955-2235	1878-6456	1995	6		1995	6		https://www.sciencedirect.com/science/journal/09552235		7182		fulltext		Elsevier Science, Pergamon	Serial		ELDEA:deal_elsevier_frc	0955-2235;1878-6456	3155641-3
Progress in Growth Factor Research	0955-2235	1878-6456	1989	1		1995	6		https://www.sciencedirect.com/science/journal/09552235		7182		fulltext		Elsevier Science, Pergamon	Serial		ELDEA:deal_elsevier_arch	0955-2235;1878-6456	3155641-3
Progress in Histochemistry and Cytochemistry	0079-6336	1873-2186	1970	1		2016	51	4	https://www.sciencedirect.com/science/journal/00796336		48486		fulltext		Urban & Fischer; Elsevier	Serial		ELDEA:deal_elsevier_arch	0079-6336;1873-2186	2164754-9
Progress in Histochemistry and Cytochemistry	0079-6336	1873-2186	1995	29	4	2016	51	4	https://www.sciencedirect.com/science/journal/00796336		48486		fulltext		Urban & Fischer; Elsevier	Serial		ELDEA:deal_elsevier_frc	0079-6336;1873-2186	2164754-9
Progress in Lipid Research	0163-7827	1873-2194	2003	42		2022	88		https://www.sciencedirect.com/science/journal/01637827		3775		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0163-7827;1873-2194	1498569-X
Progress in Lipid Research	0163-7827	1873-2194	1995	34		2022	88		https://www.sciencedirect.com/science/journal/01637827		3775		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0163-7827;1873-2194	1498569-X
Progress in Lipid Research	0163-7827	1873-2194	2023	89					https://www.sciencedirect.com/science/journal/01637827		3775		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0163-7827;1873-2194	1498569-X
Progress in Materials Science	0048-5500	1873-2208	1961	9		2022	130		https://www.sciencedirect.com/science/journal/00796425		3881		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0048-5500;0079-6425;1873-2208	2015705-8
Progress in Materials Science	0048-5500	1873-2208	1995	39		2022	130		https://www.sciencedirect.com/science/journal/00796425		3881		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0048-5500;0079-6425;1873-2208	2015705-8
Progress in Materials Science	0048-5500	1873-2208	2023	131					https://www.sciencedirect.com/science/journal/00796425		3881		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0048-5500;0079-6425;1873-2208	2015705-8
Progress in Metal Physics	0502-8205	1878-2671	1949	1		1959	8		https://www.sciencedirect.com/science/journal/05028205		57685		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0502-8205;1878-2671	2203718-4
Progress in Natural Science: Materials International	1002-0071	1745-5391	2023	33					https://www.sciencedirect.com/journal/progress-in-natural-science-materials-international		100233		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	1002-0071;1745-5391	2717952-7
Progress in Neuro-Psychopharmacology	0364-7722	1879-2863	1977	1		1981	5	6	https://www.sciencedirect.com/science/journal/03647722		57686		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0364-7722;1879-2863	2202237-5
Progress in Neuro-Psychopharmacology and Biological Psychiatry	0278-5846	1878-4216	2003	27		2022	119		https://www.sciencedirect.com/science/journal/02785846		3230		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0278-5846;1878-4216	2008803-6
